combination_id,product_name,Size,Paper Type,Printed Side,Envelopes,Quantity,Printing Time,price,total_price,unit_price,qty_pieces,turnaround_days,Size_id,Paper Type_id,Printed Side_id,Envelopes_id,Quantity_id,Printing Time_id,timestamp,notes
1,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,25,3 Business Days,$16.64,$16.64,0.66560,25,0,15621,19403,15627,15706,15633,15644,2025-09-02T17:40:08.872296,Extracted using real API endpoints
2,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,25,2 Business Days,$16.64,$16.64,0.66560,25,0,15621,19403,15627,15706,15633,15645,2025-09-02T17:40:09.625346,Extracted using real API endpoints
3,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,50,3 Business Days,$21.59,$21.59,0.43180,50,0,15621,19403,15627,15706,15634,15644,2025-09-02T17:40:10.385318,Extracted using real API endpoints
4,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,50,2 Business Days,$21.59,$21.59,0.43180,50,0,15621,19403,15627,15706,15634,15645,2025-09-02T17:40:11.137395,Extracted using real API endpoints
5,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,75,3 Business Days,$26.55,$26.55,0.35400,75,0,15621,19403,15627,15706,15635,15644,2025-09-02T17:40:11.890654,Extracted using real API endpoints
6,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,75,2 Business Days,$26.55,$26.55,0.35400,75,0,15621,19403,15627,15706,15635,15645,2025-09-02T17:40:12.295061,Extracted using real API endpoints
7,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,100,3 Business Days,$30.92,$30.92,0.30920,100,0,15621,19403,15627,15706,15636,15644,2025-09-02T17:40:12.691536,Extracted using real API endpoints
8,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,100,2 Business Days,$30.92,$30.92,0.30920,100,0,15621,19403,15627,15706,15636,15645,2025-09-02T17:40:13.446341,Extracted using real API endpoints
9,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,125,3 Business Days,$34.72,$34.72,0.27776,125,0,15621,19403,15627,15706,15637,15644,2025-09-02T17:40:14.202257,Extracted using real API endpoints
10,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,125,2 Business Days,$34.72,$34.72,0.27776,125,0,15621,19403,15627,15706,15637,15645,2025-09-02T17:40:14.604222,Extracted using real API endpoints
11,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,150,3 Business Days,$38.52,$38.52,0.25680,150,0,15621,19403,15627,15706,15638,15644,2025-09-02T17:40:15.350519,Extracted using real API endpoints
12,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,150,2 Business Days,$38.52,$38.52,0.25680,150,0,15621,19403,15627,15706,15638,15645,2025-09-02T17:40:15.755130,Extracted using real API endpoints
13,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,175,3 Business Days,$42.32,$42.32,0.24183,175,0,15621,19403,15627,15706,15639,15644,2025-09-02T17:40:16.157027,Extracted using real API endpoints
14,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,175,2 Business Days,$42.32,$42.32,0.24183,175,0,15621,19403,15627,15706,15639,15645,2025-09-02T17:40:17.082014,Extracted using real API endpoints
15,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,200,3 Business Days,$46.12,$46.12,0.23060,200,0,15621,19403,15627,15706,15640,15644,2025-09-02T17:40:17.482550,Extracted using real API endpoints
16,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,200,2 Business Days,$46.12,$46.12,0.23060,200,0,15621,19403,15627,15706,15640,15645,2025-09-02T17:40:17.882268,Extracted using real API endpoints
17,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,250,3 Business Days,$53.71,$53.71,0.21484,250,0,15621,19403,15627,15706,15641,15644,2025-09-02T17:40:18.283366,Extracted using real API endpoints
18,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,250,2 Business Days,$53.71,$53.71,0.21484,250,0,15621,19403,15627,15706,15641,15645,2025-09-02T17:40:19.033814,Extracted using real API endpoints
19,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,500,3 Business Days,$65.15,$65.15,0.13030,500,0,15621,19403,15627,15706,15642,15644,2025-09-02T17:40:19.427240,Extracted using real API endpoints
20,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,500,2 Business Days,$65.15,$65.15,0.13030,500,0,15621,19403,15627,15706,15642,15645,2025-09-02T17:40:19.832108,Extracted using real API endpoints
21,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,"1,000",3 Business Days,$87.01,$87.01,0.08701,1000,0,15621,19403,15627,15706,15643,15644,2025-09-02T17:40:20.237561,Extracted using real API endpoints
22,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,"1,000",2 Business Days,$87.01,$87.01,0.08701,1000,0,15621,19403,15627,15706,15643,15645,2025-09-02T17:40:20.646809,Extracted using real API endpoints
23,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,25,3 Business Days,$18.94,$18.94,0.75760,25,0,15621,19403,15628,15706,15633,15644,2025-09-02T17:40:21.399231,Extracted using real API endpoints
24,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,25,2 Business Days,$18.94,$18.94,0.75760,25,0,15621,19403,15628,15706,15633,15645,2025-09-02T17:40:21.802138,Extracted using real API endpoints
25,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,50,3 Business Days,$26.20,$26.20,0.52400,50,0,15621,19403,15628,15706,15634,15644,2025-09-02T17:40:22.709117,Extracted using real API endpoints
26,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,50,2 Business Days,$26.20,$26.20,0.52400,50,0,15621,19403,15628,15706,15634,15645,2025-09-02T17:40:23.617060,Extracted using real API endpoints
27,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,75,3 Business Days,$33.07,$33.07,0.44093,75,0,15621,19403,15628,15706,15635,15644,2025-09-02T17:40:24.018078,Extracted using real API endpoints
28,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,75,2 Business Days,$33.07,$33.07,0.44093,75,0,15621,19403,15628,15706,15635,15645,2025-09-02T17:40:24.423174,Extracted using real API endpoints
29,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,100,3 Business Days,$38.57,$38.57,0.38570,100,0,15621,19403,15628,15706,15636,15644,2025-09-02T17:40:24.822478,Extracted using real API endpoints
30,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,100,2 Business Days,$38.57,$38.57,0.38570,100,0,15621,19403,15628,15706,15636,15645,2025-09-02T17:40:25.237490,Extracted using real API endpoints
31,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,125,3 Business Days,$44.07,$44.07,0.35256,125,0,15621,19403,15628,15706,15637,15644,2025-09-02T17:40:25.646628,Extracted using real API endpoints
32,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,125,2 Business Days,$44.07,$44.07,0.35256,125,0,15621,19403,15628,15706,15637,15645,2025-09-02T17:40:26.039831,Extracted using real API endpoints
33,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,150,3 Business Days,$49.57,$49.57,0.33047,150,0,15621,19403,15628,15706,15638,15644,2025-09-02T17:40:26.446183,Extracted using real API endpoints
34,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,150,2 Business Days,$49.57,$49.57,0.33047,150,0,15621,19403,15628,15706,15638,15645,2025-09-02T17:40:27.190713,Extracted using real API endpoints
35,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,175,3 Business Days,$55.07,$55.07,0.31469,175,0,15621,19403,15628,15706,15639,15644,2025-09-02T17:40:27.593330,Extracted using real API endpoints
36,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,175,2 Business Days,$55.07,$55.07,0.31469,175,0,15621,19403,15628,15706,15639,15645,2025-09-02T17:40:28.508143,Extracted using real API endpoints
37,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,200,3 Business Days,$60.56,$60.56,0.30280,200,0,15621,19403,15628,15706,15640,15644,2025-09-02T17:40:28.917087,Extracted using real API endpoints
38,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,200,2 Business Days,$60.56,$60.56,0.30280,200,0,15621,19403,15628,15706,15640,15645,2025-09-02T17:40:29.320082,Extracted using real API endpoints
39,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,250,3 Business Days,$71.56,$71.56,0.28624,250,0,15621,19403,15628,15706,15641,15644,2025-09-02T17:40:30.233309,Extracted using real API endpoints
40,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,250,2 Business Days,$71.56,$71.56,0.28624,250,0,15621,19403,15628,15706,15641,15645,2025-09-02T17:40:30.622162,Extracted using real API endpoints
41,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,500,3 Business Days,$94.47,$94.47,0.18894,500,0,15621,19403,15628,15706,15642,15644,2025-09-02T17:40:31.031834,Extracted using real API endpoints
42,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,500,2 Business Days,$94.47,$94.47,0.18894,500,0,15621,19403,15628,15706,15642,15645,2025-09-02T17:40:31.430957,Extracted using real API endpoints
43,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,"1,000",3 Business Days,$123.66,$123.66,0.12366,1000,0,15621,19403,15628,15706,15643,15644,2025-09-02T17:40:31.831377,Extracted using real API endpoints
44,Flat Thank You Cards,"3.5"" x 5""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,"1,000",2 Business Days,$123.66,$123.66,0.12366,1000,0,15621,19403,15628,15706,15643,15645,2025-09-02T17:40:32.249733,Extracted using real API endpoints
45,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,25,3 Business Days,$18.67,$18.67,0.74680,25,0,15621,15625,15627,15706,15633,15644,2025-09-02T17:40:32.653513,Extracted using real API endpoints
46,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,25,2 Business Days,$18.67,$18.67,0.74680,25,0,15621,15625,15627,15706,15633,15645,2025-09-02T17:40:33.057954,Extracted using real API endpoints
47,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,50,3 Business Days,$23.32,$23.32,0.46640,50,0,15621,15625,15627,15706,15634,15644,2025-09-02T17:40:33.805868,Extracted using real API endpoints
48,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,50,2 Business Days,$23.32,$23.32,0.46640,50,0,15621,15625,15627,15706,15634,15645,2025-09-02T17:40:34.214775,Extracted using real API endpoints
49,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,75,3 Business Days,$27.12,$27.12,0.36160,75,0,15621,15625,15627,15706,15635,15644,2025-09-02T17:40:34.616080,Extracted using real API endpoints
50,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,75,2 Business Days,$27.12,$27.12,0.36160,75,0,15621,15625,15627,15706,15635,15645,2025-09-02T17:40:35.008556,Extracted using real API endpoints
51,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,100,3 Business Days,$30.92,$30.92,0.30920,100,0,15621,15625,15627,15706,15636,15644,2025-09-02T17:40:35.412834,Extracted using real API endpoints
52,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,100,2 Business Days,$30.92,$30.92,0.30920,100,0,15621,15625,15627,15706,15636,15645,2025-09-02T17:40:35.801287,Extracted using real API endpoints
53,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,125,3 Business Days,$34.72,$34.72,0.27776,125,0,15621,15625,15627,15706,15637,15644,2025-09-02T17:40:36.204741,Extracted using real API endpoints
54,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,125,2 Business Days,$34.72,$34.72,0.27776,125,0,15621,15625,15627,15706,15637,15645,2025-09-02T17:40:36.596404,Extracted using real API endpoints
55,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,150,3 Business Days,$38.52,$38.52,0.25680,150,0,15621,15625,15627,15706,15638,15644,2025-09-02T17:40:36.993968,Extracted using real API endpoints
56,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,150,2 Business Days,$38.52,$38.52,0.25680,150,0,15621,15625,15627,15706,15638,15645,2025-09-02T17:40:37.393803,Extracted using real API endpoints
57,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,175,3 Business Days,$42.32,$42.32,0.24183,175,0,15621,15625,15627,15706,15639,15644,2025-09-02T17:40:37.797315,Extracted using real API endpoints
58,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,175,2 Business Days,$42.32,$42.32,0.24183,175,0,15621,15625,15627,15706,15639,15645,2025-09-02T17:40:38.205674,Extracted using real API endpoints
59,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,200,3 Business Days,$46.12,$46.12,0.23060,200,0,15621,15625,15627,15706,15640,15644,2025-09-02T17:40:38.604324,Extracted using real API endpoints
60,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,200,2 Business Days,$46.12,$46.12,0.23060,200,0,15621,15625,15627,15706,15640,15645,2025-09-02T17:40:39.010767,Extracted using real API endpoints
61,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,250,3 Business Days,$53.71,$53.71,0.21484,250,0,15621,15625,15627,15706,15641,15644,2025-09-02T17:40:39.414203,Extracted using real API endpoints
62,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,250,2 Business Days,$53.71,$53.71,0.21484,250,0,15621,15625,15627,15706,15641,15645,2025-09-02T17:40:39.824125,Extracted using real API endpoints
63,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,500,3 Business Days,$91.70,$91.70,0.18340,500,0,15621,15625,15627,15706,15642,15644,2025-09-02T17:40:40.223819,Extracted using real API endpoints
64,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,500,2 Business Days,$91.70,$91.70,0.18340,500,0,15621,15625,15627,15706,15642,15645,2025-09-02T17:40:40.621595,Extracted using real API endpoints
65,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,"1,000",3 Business Days,$167.69,$167.69,0.16769,1000,0,15621,15625,15627,15706,15643,15644,2025-09-02T17:40:41.010182,Extracted using real API endpoints
66,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front Only,None,"1,000",2 Business Days,$167.69,$167.69,0.16769,1000,0,15621,15625,15627,15706,15643,15645,2025-09-02T17:40:41.412139,Extracted using real API endpoints
67,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,25,3 Business Days,$20.80,$20.80,0.83200,25,0,15621,15625,15628,15706,15633,15644,2025-09-02T17:40:41.811125,Extracted using real API endpoints
68,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,25,2 Business Days,$20.80,$20.80,0.83200,25,0,15621,15625,15628,15706,15633,15645,2025-09-02T17:40:42.220233,Extracted using real API endpoints
69,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,50,3 Business Days,$27.57,$27.57,0.55140,50,0,15621,15625,15628,15706,15634,15644,2025-09-02T17:40:42.618903,Extracted using real API endpoints
70,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,50,2 Business Days,$27.57,$27.57,0.55140,50,0,15621,15625,15628,15706,15634,15645,2025-09-02T17:40:43.022832,Extracted using real API endpoints
71,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,75,3 Business Days,$33.07,$33.07,0.44093,75,0,15621,15625,15628,15706,15635,15644,2025-09-02T17:40:43.938624,Extracted using real API endpoints
72,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,75,2 Business Days,$33.07,$33.07,0.44093,75,0,15621,15625,15628,15706,15635,15645,2025-09-02T17:40:44.335051,Extracted using real API endpoints
73,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,100,3 Business Days,$38.57,$38.57,0.38570,100,0,15621,15625,15628,15706,15636,15644,2025-09-02T17:40:44.730698,Extracted using real API endpoints
74,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,100,2 Business Days,$38.57,$38.57,0.38570,100,0,15621,15625,15628,15706,15636,15645,2025-09-02T17:40:45.133308,Extracted using real API endpoints
75,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,125,3 Business Days,$44.07,$44.07,0.35256,125,0,15621,15625,15628,15706,15637,15644,2025-09-02T17:40:45.529376,Extracted using real API endpoints
76,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,125,2 Business Days,$44.07,$44.07,0.35256,125,0,15621,15625,15628,15706,15637,15645,2025-09-02T17:40:45.938754,Extracted using real API endpoints
77,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,150,3 Business Days,$49.57,$49.57,0.33047,150,0,15621,15625,15628,15706,15638,15644,2025-09-02T17:40:46.687482,Extracted using real API endpoints
78,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,150,2 Business Days,$49.57,$49.57,0.33047,150,0,15621,15625,15628,15706,15638,15645,2025-09-02T17:40:47.086354,Extracted using real API endpoints
79,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,175,3 Business Days,$55.07,$55.07,0.31469,175,0,15621,15625,15628,15706,15639,15644,2025-09-02T17:40:47.488824,Extracted using real API endpoints
80,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,175,2 Business Days,$55.07,$55.07,0.31469,175,0,15621,15625,15628,15706,15639,15645,2025-09-02T17:40:47.898927,Extracted using real API endpoints
81,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,200,3 Business Days,$60.56,$60.56,0.30280,200,0,15621,15625,15628,15706,15640,15644,2025-09-02T17:40:48.308449,Extracted using real API endpoints
82,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,200,2 Business Days,$60.56,$60.56,0.30280,200,0,15621,15625,15628,15706,15640,15645,2025-09-02T17:40:48.707303,Extracted using real API endpoints
83,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,250,3 Business Days,$71.56,$71.56,0.28624,250,0,15621,15625,15628,15706,15641,15644,2025-09-02T17:40:49.105100,Extracted using real API endpoints
84,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,250,2 Business Days,$71.56,$71.56,0.28624,250,0,15621,15625,15628,15706,15641,15645,2025-09-02T17:40:49.506472,Extracted using real API endpoints
85,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,500,3 Business Days,$126.55,$126.55,0.25310,500,0,15621,15625,15628,15706,15642,15644,2025-09-02T17:40:49.902262,Extracted using real API endpoints
86,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,500,2 Business Days,$126.55,$126.55,0.25310,500,0,15621,15625,15628,15706,15642,15645,2025-09-02T17:40:50.301140,Extracted using real API endpoints
87,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,"1,000",3 Business Days,$236.53,$236.53,0.23653,1000,0,15621,15625,15628,15706,15643,15644,2025-09-02T17:40:50.699736,Extracted using real API endpoints
88,Flat Thank You Cards,"3.5"" x 5""",14 pt. Cardstock Uncoated,Front and Back,None,"1,000",2 Business Days,$236.53,$236.53,0.23653,1000,0,15621,15625,15628,15706,15643,15645,2025-09-02T17:40:51.102365,Extracted using real API endpoints
89,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,25,3 Business Days,$32.40,$32.40,1.29600,25,0,15621,15626,15627,15706,15633,15644,2025-09-02T17:40:51.488907,Extracted using real API endpoints
90,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,25,2 Business Days,$32.40,$32.40,1.29600,25,0,15621,15626,15627,15706,15633,15645,2025-09-02T17:40:51.879976,Extracted using real API endpoints
91,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,50,3 Business Days,$46.70,$46.70,0.93400,50,0,15621,15626,15627,15706,15634,15644,2025-09-02T17:40:52.280784,Extracted using real API endpoints
92,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,50,2 Business Days,$46.70,$46.70,0.93400,50,0,15621,15626,15627,15706,15634,15645,2025-09-02T17:40:52.673426,Extracted using real API endpoints
93,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,75,3 Business Days,$58.34,$58.34,0.77787,75,0,15621,15626,15627,15706,15635,15644,2025-09-02T17:40:53.071595,Extracted using real API endpoints
94,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,75,2 Business Days,$58.34,$58.34,0.77787,75,0,15621,15626,15627,15706,15635,15645,2025-09-02T17:40:53.468024,Extracted using real API endpoints
95,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,100,3 Business Days,$69.97,$69.97,0.69970,100,0,15621,15626,15627,15706,15636,15644,2025-09-02T17:40:53.859768,Extracted using real API endpoints
96,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,100,2 Business Days,$69.97,$69.97,0.69970,100,0,15621,15626,15627,15706,15636,15645,2025-09-02T17:40:54.779941,Extracted using real API endpoints
97,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,125,3 Business Days,$81.61,$81.61,0.65288,125,0,15621,15626,15627,15706,15637,15644,2025-09-02T17:40:55.183628,Extracted using real API endpoints
98,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,125,2 Business Days,$81.61,$81.61,0.65288,125,0,15621,15626,15627,15706,15637,15645,2025-09-02T17:40:55.575130,Extracted using real API endpoints
99,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,150,3 Business Days,$93.25,$93.25,0.62167,150,0,15621,15626,15627,15706,15638,15644,2025-09-02T17:40:55.964088,Extracted using real API endpoints
100,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,150,2 Business Days,$93.25,$93.25,0.62167,150,0,15621,15626,15627,15706,15638,15645,2025-09-02T17:40:56.366666,Extracted using real API endpoints
101,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,175,3 Business Days,$104.89,$104.89,0.59937,175,0,15621,15626,15627,15706,15639,15644,2025-09-02T17:40:56.766678,Extracted using real API endpoints
102,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,175,2 Business Days,$104.89,$104.89,0.59937,175,0,15621,15626,15627,15706,15639,15645,2025-09-02T17:40:57.164146,Extracted using real API endpoints
103,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,200,3 Business Days,$116.53,$116.53,0.58265,200,0,15621,15626,15627,15706,15640,15644,2025-09-02T17:40:57.551633,Extracted using real API endpoints
104,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,200,2 Business Days,$116.53,$116.53,0.58265,200,0,15621,15626,15627,15706,15640,15645,2025-09-02T17:40:57.942303,Extracted using real API endpoints
105,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,250,3 Business Days,$123.51,$123.51,0.49404,250,0,15621,15626,15627,15706,15641,15644,2025-09-02T17:40:58.869008,Extracted using real API endpoints
106,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,250,2 Business Days,$123.51,$123.51,0.49404,250,0,15621,15626,15627,15706,15641,15645,2025-09-02T17:40:59.272379,Extracted using real API endpoints
107,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,500,3 Business Days,$147.82,$147.82,0.29564,500,0,15621,15626,15627,15706,15642,15644,2025-09-02T17:40:59.669113,Extracted using real API endpoints
108,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,500,2 Business Days,$147.82,$147.82,0.29564,500,0,15621,15626,15627,15706,15642,15645,2025-09-02T17:41:00.079329,Extracted using real API endpoints
109,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,"1,000",3 Business Days,$182.27,$182.27,0.18227,1000,0,15621,15626,15627,15706,15643,15644,2025-09-02T17:41:00.483892,Extracted using real API endpoints
110,Flat Thank You Cards,"3.5"" x 5""",17 pt. Cardstock Uncoated,Front Only,None,"1,000",2 Business Days,$182.27,$182.27,0.18227,1000,0,15621,15626,15627,15706,15643,15645,2025-09-02T17:41:00.889674,Extracted using real API endpoints
